Name,Cluster,Latitude,Longitude
iUuHgmsuCPstwJlr5jH02w,2,40.1065109,-88.2218027
qf6uLRnKkZDhp0uAL7EzTg,3,40.113806,-88.240696
ODlQV0pzMfx9Fs2ErBoFng,6,40.0982715,-88.1895711
-QeQ71am64JKQmiPIThreQ,0,40.116024,-88.242185
2M-UBKKG7DyAXcvGLwNH2w,2,40.108,-88.222501
SuMg71QkocvYToNijTRq-w,1,40.112557,-88.210753
Sq_tjg4kKAH2V6BikH-rQQ,0,40.1166092,-88.2379756
duJf2P7E4yj3q7KwJfYdtA,0,40.1166071,-88.2380866
crAE_fwUKeJH2dLTs6Ocxw,0,40.117699,-88.24061
7tc1tVzAQqVeXSPexReGZw,3,40.1159854,-88.2347335
cWzGZ05TDIQS8zVZ9y2Fcg,0,40.1095169,-88.243046
Zb2Bqf6MSiSbwIz0GyK7Qw,1,40.1179012,-88.2042525
pXZtvvXtVSXHgodcGfiX_g,1,40.112709,-88.209325
39RrxAOowBFMzC7MRVbucQ,3,40.1092791,-88.2441468
aVnl-2H0blyIFIL4tBm6ew,3,40.1076853,-88.2436688
EYTU_n9sYPPirtyNmucC-w,1,40.1220954,-88.1957748
Mds6dJM3kSK-8v8FtNgk3g,0,40.116617,-88.238179
hBx67-2DzLq7YqlCKW448Q,0,40.1175979,-88.2413998
7p8FfQN5Fl572IPWeljg-A,0,40.117711,-88.240699
dnRzZsej_I1URXYqEGGm7w,0,40.1183926387,-88.2439332381
pQuhJqax5Le_Nl_bXXWZQw,0,40.1181856758,-88.2436352223
BNCWGVYWNEkQ586H7aYeoA,0,40.117638,-88.2432539
K5PfWwW61Ajommy9xvXdAw,3,40.107869,-88.2435628
kEtRdEqVUJqLzd8uIIK_qQ,3,40.1175979,-88.2413998
dJO8yBh-GIIn1vl9MDSX3A,1,40.116262,-88.208633
9wAPwDJJlvaWQVF56fYEfQ,1,40.1134471,-88.2030657
IK1vnAKTv-6FMaGecUe1lA,0,40.1161349,-88.2428643
cP-PK9tUbuZVmfEoWYDI9A,1,40.112846,-88.204379
BikDzi8YhQkTJP_nAGOEUA,0,40.1190386,-88.2438816
